UnidadFiscalizableId,SiglaInstrumento,NombreRegion,NombreRegionProyecto
9608,RCA,Región de los Lagos,NA
9609,RCA,Región de Magallanes y la Antártica Chilena,NA
9609,RCA,Región de Magallanes y la Antártica Chilena,NA
9609,RCA,Región de Magallanes y la Antártica Chilena,NA
9610,RCA,Región de Magallanes y la Antártica Chilena,NA
9611,RCA,Región Metropolitana,NA
9612,RCA,Región Metropolitana,NA
9613,RCA,Región Metropolitana,NA
9614,RCA,Región Metropolitana,NA
9615,RCA,Región de los Lagos,NA
9616,RCA,Región de Aysén del General Carlos Ibañez del Campo,NA
9617,RCA,Región de la Araucanía,NA
9617,RCA,Región de la Araucanía,NA
9618,RCA,Región de los Lagos,NA
9619,RCA,Región de los Lagos,NA
9620,RCA,Región de Magallanes y la Antártica Chilena,NA
9621,RCA,Interregional,Interregional
9622,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9623,RCA,Región de Magallanes y la Antártica Chilena,NA
9624,RCA,Región del Maule,NA
9625,RCA,Región Metropolitana,Región Metropolitana
9626,RCA,Región de los Lagos,Región de los Lagos
9626,RCA,Interregional,Interregional
9627,RCA,Región de los Lagos,NA
9628,RCA,Región de los Lagos,Región de los Lagos
9629,RCA,Región de los Lagos,Región de los Lagos
9630,RCA,Región Metropolitana,Región Metropolitana
9630,RCA,Región Metropolitana,Región Metropolitana
9630,RCA,Región Metropolitana,Región Metropolitana
9631,RCA,Región Metropolitana,Región Metropolitana
9631,RCA,Región Metropolitana,Región Metropolitana
9631,RCA,Región Metropolitana,Región Metropolitana
9631,RCA,Región Metropolitana,Región Metropolitana
9632,RCA,Región Metropolitana,Región Metropolitana
9633,RCA,Región Metropolitana,Región Metropolitana
9634,RCA,Región Metropolitana,Región Metropolitana
9634,RCA,Región Metropolitana,NA
9635,RCA,Región Metropolitana,Región Metropolitana
9635,RCA,Región Metropolitana,Región Metropolitana
9635,RCA,Región Metropolitana,Región Metropolitana
9636,RCA,Región de Los Ríos,NA
9637,RCA,Región de los Lagos,Región de Los Ríos
9638,RCA,Región Metropolitana,Región Metropolitana
9638,RCA,Región Metropolitana,Región Metropolitana
9639,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9639,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9639,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9640,RCA,Región de los Lagos,NA
9641,RCA,Región de los Lagos,NA
9642,RCA,Región de los Lagos,NA
9643,RCA,Región de los Lagos,NA
9644,RCA,Región de los Lagos,NA
9645,RCA,Región de los Lagos,NA
9646,RCA,Región de los Lagos,NA
9647,RCA,Región Metropolitana,Región Metropolitana
9648,RCA,NA,NA
9649,RCA,Región de Magallanes y la Antártica Chilena,NA
9650,RCA,Región de los Lagos,NA
9651,RCA,Región de Magallanes y la Antártica Chilena,NA
9652,RCA,Región de la Araucanía,NA
9655,RCA,Región de los Lagos,Región de los Lagos
9655,RCA,Región de los Lagos,Región de los Lagos
9655,NE,NA,NA
9656,RCA,Región de los Lagos,Región de los Lagos
9657,RCA,Región de los Lagos,Región de los Lagos
9660,RCA,Región de Magallanes y la Antártica Chilena,NA
9661,RCA,Región de los Lagos,NA
9663,RCA,Región de los Lagos,Región de los Lagos
9664,RCA,Región de Coquimbo,NA
9665,RCA,Región de los Lagos,Región de los Lagos
9666,RCA,Región del Biobío,Región del Biobío
9667,RCA,Región de Magallanes y la Antártica Chilena,Región de Magallanes y la Antártica Chilena
9667,NE,NA,NA
9668,RCA,Interregional,Interregional
9668,RCA,Región de Magallanes y la Antártica Chilena,NA
9669,RCA,Región de los Lagos,NA
9670,RCA,Región de los Lagos,Región de los Lagos
9671,RCA,Región de los Lagos,Región de los Lagos
9672,RCA,Región de los Lagos,Región de los Lagos
9673,RCA,Región de los Lagos,Región de los Lagos
9674,RCA,Región de los Lagos,Región de los Lagos
9675,RCA,Región de los Lagos,Región de los Lagos
9676,RCA,Región de los Lagos,Región de los Lagos
9677,RCA,Región de los Lagos,Región de los Lagos
9678,RCA,Región de los Lagos,Región de los Lagos
9679,RCA,Región de los Lagos,Región de los Lagos
9681,RCA,Región de los Lagos,NA
9682,RCA,Región de los Lagos,Región de los Lagos
9683,RCA,Región de los Lagos,Región de los Lagos
9684,RCA,Región de los Lagos,Región de los Lagos
9685,RCA,Región de los Lagos,Región de los Lagos
9687,RCA,Región de los Lagos,Región de los Lagos
9688,RCA,Región de los Lagos,Región de los Lagos
9689,RCA,Región de los Lagos,Región de los Lagos
9690,RCA,Región de los Lagos,Región de los Lagos
9691,RCA,Región de los Lagos,Región de los Lagos
9691,NE,NA,NA
9692,RCA,Región de los Lagos,Región de los Lagos
9693,RCA,Región de los Lagos,Región de los Lagos
9694,RCA,Región de los Lagos,Región de los Lagos
9695,RCA,Región de los Lagos,Región de los Lagos
9696,RCA,Región de los Lagos,NA
9697,RCA,Región de Valparaíso,Región de Valparaíso
9697,RCA,Región de Valparaíso,Región de Valparaíso
9697,RCA,Región de Valparaíso,Región de Valparaíso
9698,RCA,Región de Valparaíso,Región de Valparaíso
9698,RCA,Región de Valparaíso,NA
9699,RCA,Región de Magallanes y la Antártica Chilena,NA
9700,RCA,Región de los Lagos,NA
9701,RCA,Región Metropolitana,NA
9703,RCA,Región Metropolitana,Región Metropolitana
9703,RCA,Región Metropolitana,Región Metropolitana
9703,RCA,Región Metropolitana,Región Metropolitana
9704,RCA,Región Metropolitana,NA
9705,RCA,Región Metropolitana,NA
9706,RCA,Región Metropolitana,NA
9707,RCA,Región del Maule,NA
9708,RCA,Región Metropolitana,Región Metropolitana
9708,RCA,Región Metropolitana,Región Metropolitana
9709,RCA,Región Metropolitana,NA
9710,RCA,Región del Biobío,NA
9711,RCA,Región de los Lagos,NA
9712,RCA,Región de la Araucanía,NA
9713,RCA,Región de la Araucanía,NA
9714,RCA,Región de la Araucanía,NA
9715,RCA,Región de la Araucanía,NA
9716,RCA,Región de los Lagos,NA
9717,RCA,Región de los Lagos,NA
9718,RCA,Región de los Lagos,NA
9719,RCA,Región de los Lagos,NA
9720,RCA,Región de los Lagos,NA
9721,RCA,Región de los Lagos,NA
9722,RCA,Región de los Lagos,NA
9723,RCA,Región de los Lagos,NA
9724,RCA,Región de los Lagos,NA
9725,RCA,Región de los Lagos,NA
9726,RCA,Región de los Lagos,NA
9727,RCA,Región de los Lagos,NA
9728,RCA,Región de los Lagos,NA
9729,RCA,Región de los Lagos,NA
9730,RCA,Región de los Lagos,NA
9731,RCA,Región de los Lagos,Región de los Lagos
9732,RCA,Región de los Lagos,Región de los Lagos
9733,RCA,Región de los Lagos,Región de los Lagos
9734,RCA,Región de los Lagos,NA
9735,RCA,Región de los Lagos,Región de Los Ríos
9736,RCA,Región de los Lagos,Región de los Lagos
9737,RCA,Región de los Lagos,NA
9738,RCA,Región de los Lagos,NA
9739,RCA,Región de los Lagos,NA
9740,RCA,Región de los Lagos,NA
9741,RCA,Región de los Lagos,NA
9742,RCA,Región de los Lagos,NA
9743,RCA,Región de los Lagos,NA
9744,RCA,Región de los Lagos,NA
9745,RCA,Región de los Lagos,Región de los Lagos
9746,RCA,Región del Maule,NA
9747,RCA,Región del Maule,NA
9748,RCA,Región del Biobío,NA
9749,RCA,Región del Maule,NA
9750,RCA,Región del Maule,NA
9751,RCA,Región del Maule,NA
9752,RCA,Región del Maule,NA
9753,RCA,Región de los Lagos,NA
9754,RCA,Región del Biobío,NA
9755,RCA,Región del Biobío,NA
9756,RCA,Región del Biobío,NA
9757,RCA,Región del Biobío,NA
9758,RCA,Región del Biobío,NA
9759,RCA,Región Metropolitana,Región Metropolitana
9759,PPDA,NA,NA
9759,PPDA,NA,NA
9760,RCA,Región de los Lagos,Región de los Lagos
9760,RCA,Región de los Lagos,Región de los Lagos
9760,NE,NA,NA
9760,PPDA,NA,NA
9761,RCA,Región Metropolitana,Región Metropolitana
9762,RCA,Región Metropolitana,Región Metropolitana
9762,RCA,Región Metropolitana,Región Metropolitana
9762,RCA,Región Metropolitana,Región Metropolitana
9762,RSMA,NA,NA
9762,LEY,NA,NA
9763,RCA,Región Metropolitana,NA
9764,RCA,Región Metropolitana,Región Metropolitana
9764,RCA,Región Metropolitana,Región Metropolitana
9765,RCA,Región del Maule,NA
9766,RCA,Región del Maule,Región del Maule
9766,NC,NA,NA
9767,RCA,Región Metropolitana,NA
9768,RCA,Región Metropolitana,NA
9769,RCA,Región Metropolitana,NA
9770,RCA,Región del Biobío,Región del Biobío
9770,RCA,Región del Biobío,Región del Biobío
9771,RCA,Región Metropolitana,Región Metropolitana
9771,NE,NA,NA
9771,PPDA,NA,NA
9771,PPDA,NA,NA
9772,RCA,Región Metropolitana,Región Metropolitana
9773,RCA,Región de Magallanes y la Antártica Chilena,Región de Magallanes y la Antártica Chilena
9773,RCA,Región de Magallanes y la Antártica Chilena,Región de Magallanes y la Antártica Chilena
9774,RCA,Región de Magallanes y la Antártica Chilena,Región de Magallanes y la Antártica Chilena
9775,RCA,Región de Magallanes y la Antártica Chilena,Región de Magallanes y la Antártica Chilena
9776,RCA,Región del Maule,NA
9777,RCA,Región del Maule,Región del Maule
9777,RCA,Región del Maule,Región del Maule
9778,RCA,Región de los Lagos,Región de los Lagos
9779,RCA,Región del Biobío,Región del Biobío
9779,RCA,Región del Biobío,Región del Biobío
9779,RCA,Región del Biobío,Región del Biobío
9779,RCA,Región del Biobío,Región del Biobío
9779,RCA,Región del Biobío,Región del Biobío
9779,RCA,Región del Biobío,Región del Biobío
9780,RCA,Región de los Lagos,Región de los Lagos
9781,RCA,Región de la Araucanía,Región de la Araucanía
9781,RCA,Región de la Araucanía,Región de la Araucanía
9782,RCA,Región de la Araucanía,Región de la Araucanía
9783,RCA,Región de los Lagos,Región de los Lagos
9784,RCA,Región de los Lagos,Región de los Lagos
9785,RCA,Región de la Araucanía,Región de la Araucanía
9786,RCA,Región de los Lagos,Región de los Lagos
9787,RCA,Región del Maule,Región del Maule
9788,RCA,Región de los Lagos,Región de los Lagos
9789,RCA,Región de la Araucanía,NA
9790,RCA,Región del Maule,Región del Maule
9791,RCA,Región Metropolitana,NA
9792,RCA,Región Metropolitana,NA
9793,RCA,Región Metropolitana,NA
9794,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9794,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9794,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9795,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9795,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9795,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9795,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9796,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9796,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9797,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9797,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9797,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9798,RCA,Región de los Lagos,NA
9799,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9799,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9800,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9800,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9801,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9801,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9802,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9802,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9803,RCA,Región del Biobío,Región del Biobío
9803,RCA,Región del Biobío,Región del Biobío
9803,RCA,Región del Biobío,Región del Biobío
9803,RCA,Región del Biobío,Región del Biobío
9803,RCA,Región del Biobío,NA
9804,RCA,Región Metropolitana,NA
9805,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9805,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9805,NE,NA,NA
9806,RCA,Región de los Lagos,NA
9806,NE,NA,NA
9808,RCA,Región de los Lagos,NA
9809,RCA,Región de los Lagos,Región de los Lagos
9810,RCA,Región de los Lagos,Región de los Lagos
9811,RCA,Región de los Lagos,NA
9812,RCA,Región de los Lagos,NA
9813,RCA,Región de los Lagos,Región de los Lagos
9813,PC,NA,NA
9814,RCA,Región de los Lagos,NA
9815,RCA,Interregional,Interregional
9815,NE,NA,NA
9815,PC,NA,NA
9815,MP,NA,NA
9816,RCA,Región de los Lagos,NA
9817,RCA,Región Metropolitana,NA
9818,RCA,Región de Aysén del General Carlos Ibañez del Campo,NA
9819,RCA,Región de los Lagos,NA
9820,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9820,NE,NA,NA
9821,RCA,Región de Aysén del General Carlos Ibañez del Campo,NA
9821,RCA,Región de Aysén del General Carlos Ibañez del Campo,NA
9821,NE,NA,NA
9822,RCA,Región de Tarapacá,NA
9823,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9823,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9823,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9823,NE,NA,NA
9823,PC,NA,NA
9824,RCA,NA,NA
9824,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9824,PC,NA,NA
9825,RCA,Región de los Lagos,Región de los Lagos
9826,RCA,Región Metropolitana,NA
9827,RCA,Región del Maule,NA
9828,RCA,Región de los Lagos,Región de los Lagos
9829,RCA,Región Metropolitana,NA
9830,RCA,Región de Los Ríos,NA
9831,RCA,Región Metropolitana,Región Metropolitana
9832,RCA,Región Metropolitana,Región Metropolitana
9832,RCA,Región Metropolitana,Región Metropolitana
9833,RCA,Región de los Lagos,NA
9834,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9835,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9835,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9836,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9837,RCA,Región de Aysén del General Carlos Ibañez del Campo,Región de Aysén del General Carlos Ibañez del Campo
9838,RCA,Región de la Araucanía,NA
9839,RCA,Región de Los Ríos,NA
9840,RCA,Región del Biobío,NA
9841,RCA,Región Metropolitana,Región Metropolitana
9842,RCA,Región Metropolitana,NA
9843,RCA,Región Metropolitana,NA
9844,RCA,Región Metropolitana,NA
9845,RCA,Región Metropolitana,NA
9845,RCA,Región Metropolitana,Región Metropolitana
9846,RCA,Región Metropolitana,NA
9847,RCA,Región del Biobío,NA
9848,RCA,Región del Biobío,NA
9848,NE,NA,NA
9849,RCA,Región de los Lagos,NA
9850,RCA,Región de la Araucanía,NA
9851,RCA,Región del Biobío,NA
9852,RCA,Región de la Araucanía,NA
9853,RCA,Región Metropolitana,NA
9854,RCA,Región de Los Ríos,NA
9855,RCA,Región de los Lagos,NA
9856,RCA,Región de la Araucanía,NA
9857,RCA,Región Metropolitana,NA
9858,RCA,Región Metropolitana,NA
9859,RCA,Región de la Araucanía,NA
9860,RCA,Región del Biobío,Región del Biobío
9861,RCA,Región del Biobío,NA
9862,RCA,Región de la Araucanía,NA
9863,RCA,Región Metropolitana,Región Metropolitana
9864,RCA,Región del Biobío,NA
9865,RCA,Región del Maule,NA
9866,RCA,Región Metropolitana,NA
9867,RCA,Región del Biobío,NA
9868,RCA,Región del Biobío,NA
9869,RCA,Región del Biobío,NA
9870,RCA,Región Metropolitana,NA
9871,RCA,Región Metropolitana,NA
9872,RCA,Región de los Lagos,NA
9873,RCA,Región Metropolitana,NA
9874,RCA,Región Metropolitana,Región Metropolitana
9874,RCA,Región Metropolitana,Región Metropolitana
9875,RCA,Región del Biobío,NA
9876,RCA,Región del Biobío,NA
9877,RCA,Región de la Araucanía,NA
9878,RCA,Región de la Araucanía,NA
9879,RCA,Región de Los Ríos,NA
9880,RCA,Región Metropolitana,NA
9881,RCA,Interregional,Interregional
9882,RCA,Región de Valparaíso,Región de Valparaíso
