UnidadFiscalizableId,RegionNombre,Latitud,Longitud,CategoriaEconomicaNombre
8132,Región Metropolitana,-33.415991,-70.597638,Equipamiento
8133,Región Metropolitana,-33.392522,-70.543732,Equipamiento
8134,Región Metropolitana,NA,NA,Equipamiento
8135,Región de la Araucanía,-37.76649,-72.797548,Equipamiento
8136,Región Metropolitana,-33.553317,-70.716486,Instalación fabril
8137,Región de Magallanes y la Antártica Chilena,-52.440268,-70.251088,Energía
8138,Región de Magallanes y la Antártica Chilena,-52.300212,-68.74733,Energía
8139,Región de Valparaíso,-32.771758,-71.489938,Energía
8140,Región del Biobío,NA,NA,Energía
8141,Región del Maule,-35.395199,-71.736588,Agroindustrias
8142,Región del Maule,-35.5789421,-71.5322939,Agroindustrias
8143,Región del Maule,-35.604604,-71.58762,Instalación fabril
8144,Región Metropolitana,NA,NA,Infraestructura de Transporte
8145,Región Metropolitana,-33.537134,-70.739159,Infraestructura de Transporte
8146,Región de los Lagos,NA,NA,Pesca y Acuicultura
8147,Región de Los Ríos,-39.85,-73.23333333,Equipamiento
8148,Región de Ñuble,NA,NA,Agroindustrias
8149,Región de los Lagos,NA,NA,Agroindustrias
8150,Región de la Araucanía,-37.8516,-72.6374,Forestal
8151,Región de Los Ríos,-40.14165,-72.879356,Forestal
8152,Región de Aysén del General Carlos Ibañez del Campo,-44.781429,-73.311032,Pesca y Acuicultura
8153,Región de Aysén del General Carlos Ibañez del Campo,-45.45582,-73.807397,Pesca y Acuicultura
8154,Región del Biobío,NA,NA,Saneamiento Ambiental
8155,Región de Ñuble,-36.621923,-72.068994,Saneamiento Ambiental
8156,Región Metropolitana,-33.430784,-70.78769,Instalación fabril
8157,Región Metropolitana,-33.2660805,-70.7478055,Instalación fabril
8158,Región del Biobío,-36.982964,-72.922661,Equipamiento
8159,Región de Aysén del General Carlos Ibañez del Campo,-45.4561,-72.7448,Equipamiento
8160,Región de Magallanes y la Antártica Chilena,NA,NA,Otras categorías
8161,Región de Magallanes y la Antártica Chilena,-50.64671,-73.981219,Otras categorías
8162,Región de Magallanes y la Antártica Chilena,-51.420896,-73.101214,Otras categorías
8163,Región de los Lagos,-42.01428,-73.80003,Equipamiento
8164,Región del Maule,-35.099203,-71.27152,Equipamiento
8165,Región de los Lagos,-41.914194,-73.798786,Equipamiento
8166,Región de la Araucanía,-39.296191,-71.906399,Equipamiento
8167,Región de la Araucanía,NA,NA,Equipamiento
8168,Región de la Araucanía,NA,NA,Equipamiento
8169,Región del Maule,NA,NA,Equipamiento
8170,Región de Magallanes y la Antártica Chilena,-53.140375,-70.917003,Infraestructura Hidráulica
8171,Región de los Lagos,-41.93028597,-73.68328812,Energía
8172,Región del Biobío,-37.2171,-73.47211,Energía
8173,Región del Biobío,-36.77536,-73.212233,Energía
8174,Región de la Araucanía,-38.044363,-72.286694,Energía
8175,Región del Biobío,-37.69859424,-73.6276717,Energía
8176,Región del Biobío,-37.6916505,-73.647123,Energía
8177,Región de los Lagos,-41.231932,-73.204822,Energía
8178,Región de Coquimbo,-31.1352726,-71.6259201,Energía
8179,Región del Biobío,-37.741,-73.575,Energía
8180,Región de la Araucanía,-37.726363,-72.577364,Energía
8181,Región de los Lagos,-42.354327,-73.842779,Energía
8182,Región del Biobío,-36.799546,-73.176178,Energía
8183,Región Metropolitana,-33.421057,-70.685003,Infraestructura Hidráulica
8184,Región de Magallanes y la Antártica Chilena,-53.63007033,-70.917841,Equipamiento
8185,Región de los Lagos,-41.338056,-72.983371,Equipamiento
8186,Región de la Araucanía,-38.761549,-72.687669,Equipamiento
8187,Región Metropolitana,-33.478926,-70.667096,Infraestructura Hidráulica
8188,Región Metropolitana,-33.397105,-70.599829,Equipamiento
8189,Región de la Araucanía,-38.776338,-72.599301,Vivienda e Inmobiliarios
8190,Región del Biobío,-37.391667,-71.4,Otras categorías
8191,Región de Magallanes y la Antártica Chilena,-52.124056,-69.766707,Otras categorías
8192,Región de los Lagos,-41.136992,-72.403681,Otras categorías
8193,Región de Aysén del General Carlos Ibañez del Campo,-45.567743,-72.017115,Equipamiento
8194,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Energía
8195,Región del Biobío,-36.9804527,-72.9977307,Vivienda e Inmobiliarios
8196,Región de la Araucanía,-39.276847,-71.980208,Otras categorías
8197,Región de Tarapacá,-20.25809137,-69.7571625,Energía
8198,Región de Los Ríos,-40.311645,-72.5191,Equipamiento
8199,Región de la Araucanía,-39.277173,-72.224554,Otras categorías
8200,Región de Los Ríos,-39.847207,-73.20017,Equipamiento
8201,Región de los Lagos,-41.447523,-73.00975,Equipamiento
8202,Región Metropolitana,-33.35382,-70.66476,Equipamiento
8203,Región de Aysén del General Carlos Ibañez del Campo,-45.36505075,-73.518314,Pesca y Acuicultura
8204,Región del Maule,-35.074131,-71.256898,Agroindustrias
8205,Región de Aysén del General Carlos Ibañez del Campo,-46.77087,-72.592399,Equipamiento
8206,Región de los Lagos,-40.68739,-72.575554,Agroindustrias
8207,Región de Aysén del General Carlos Ibañez del Campo,-45.432616,-73.460202,Pesca y Acuicultura
8208,Región de los Lagos,-41.208638,-72.538031,Infraestructura de Transporte
8209,Región del Biobío,-37.36027,-71.863907,Energía
8210,Región del Biobío,-37.25,-72.95,Saneamiento Ambiental
8211,Región Metropolitana,-33.366451,-70.755166,Saneamiento Ambiental
8212,Región de Los Ríos,-39.840531,-73.190789,Equipamiento
8213,Región Metropolitana,-33.474572,-70.661546,Equipamiento
8214,Región del Maule,-35.672067,-71.344327,Infraestructura Hidráulica
8215,Región Metropolitana,-33.449003,-70.780805,Instalación fabril
8216,Región del Biobío,-37.525766,-72.691945,Minería
8217,Región del Maule,NA,NA,Equipamiento
8218,Región de Aysén del General Carlos Ibañez del Campo,-45.907803,-73.66984,Pesca y Acuicultura
8219,Región del Biobío,-36.726961,-73.128195,Pesca y Acuicultura
8220,Región del Biobío,-36.726152,-73.099919,Pesca y Acuicultura
8221,Región de los Lagos,NA,NA,Pesca y Acuicultura
8222,Región de los Lagos,-41.870074,-73.775397,Pesca y Acuicultura
8223,Región de Magallanes y la Antártica Chilena,-53.296317,-70.3831,Pesca y Acuicultura
8224,Región de Magallanes y la Antártica Chilena,-51.698619,-72.520914,Pesca y Acuicultura
8225,Región del Biobío,-36.956939,-73.164797,Pesca y Acuicultura
8226,Región de los Lagos,NA,NA,Pesca y Acuicultura
8227,Región de los Lagos,-41.5674,-73.2617,Pesca y Acuicultura
8228,Región del Biobío,-37.11909,-73.105732,Pesca y Acuicultura
8229,Región de los Lagos,-41.783703,-73.133433,Pesca y Acuicultura
8230,Región de Magallanes y la Antártica Chilena,-53.071167,-70.862672,Pesca y Acuicultura
8231,NA,NA,NA,NA
8232,Región de los Lagos,-41.793905,-73.149958,Pesca y Acuicultura
8233,Región de los Lagos,NA,NA,Pesca y Acuicultura
8234,Región de los Lagos,-41.495592,-72.986469,Pesca y Acuicultura
8235,Región de Magallanes y la Antártica Chilena,-53.2159,-70.9397,Pesca y Acuicultura
8236,Región de Magallanes y la Antártica Chilena,NA,NA,Pesca y Acuicultura
8237,Región del Maule,NA,NA,Instalación fabril
8238,Región Metropolitana,-33.479696,-70.660866,Instalación fabril
8239,Región de Los Ríos,NA,NA,Equipamiento
8240,Región de los Lagos,-42.025472,-72.614011,Pesca y Acuicultura
8241,Región de los Lagos,-43.13566667,-73.73364167,Pesca y Acuicultura
8242,Región de los Lagos,-42.45598333,-72.41729861,Pesca y Acuicultura
8243,Región de los Lagos,-42.33386944,-72.46157083,Pesca y Acuicultura
8244,Región de Los Ríos,-40.377872,-72.974468,Minería
8245,Región de Magallanes y la Antártica Chilena,-52.986286,-71.241006,Equipamiento
8246,Región de la Araucanía,-38.643815,-70.941664,Otras categorías
8247,Región del Maule,-35.58278425,-72.57322125,Minería
8248,Región de Los Ríos,-39.82942324,-71.98102129,Pesca y Acuicultura
8249,Región de los Lagos,-42.786945,-73.546667,Pesca y Acuicultura
8250,Región de los Lagos,-40.971559,-72.590431,Pesca y Acuicultura
8251,Región de los Lagos,-42.5584535,-73.8497575,Pesca y Acuicultura
8252,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Pesca y Acuicultura
8253,Región de los Lagos,-42.39762,-73.674459,Pesca y Acuicultura
8254,Región de los Lagos,-41.18086433,-72.50615233,Pesca y Acuicultura
8255,Región de Los Ríos,-40.638013,-72.215281,Pesca y Acuicultura
8256,Región de la Araucanía,-38.577779,-71.779202,Pesca y Acuicultura
8257,Región del Maule,-35.598393,-71.268626,Pesca y Acuicultura
8258,Región de la Araucanía,-39.261666,-71.831396,Pesca y Acuicultura
8259,Región de los Lagos,-40.764445,-72.574534,Pesca y Acuicultura
8260,Región de Los Ríos,-40.4427976,-72.5094423,Pesca y Acuicultura
8261,Región de los Lagos,-40.931936,-72.599837,Pesca y Acuicultura
8262,Región de Los Ríos,-40.17435778,-72.62991515,Pesca y Acuicultura
8263,Región de la Araucanía,-38.492338,-71.861881,Pesca y Acuicultura
8264,Región de la Araucanía,-39.450226,-71.556632,Pesca y Acuicultura
8265,Región de la Araucanía,-38.886825,-71.534462,Pesca y Acuicultura
8266,Región de la Araucanía,-39.242236,-71.834531,Pesca y Acuicultura
8267,Región de los Lagos,-40.697203,-73.077439,Pesca y Acuicultura
8268,Región de Aysén del General Carlos Ibañez del Campo,-45.735943,-72.147587,Pesca y Acuicultura
8269,Región de la Araucanía,-39.390477,-71.680563,Pesca y Acuicultura
8270,Región de Los Ríos,-40.11434,-72.202397,Pesca y Acuicultura
8271,Región de los Lagos,-41.351163,-72.273364,Pesca y Acuicultura
8272,Región de Aysén del General Carlos Ibañez del Campo,-45.429724,-72.698994,Pesca y Acuicultura
8273,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Pesca y Acuicultura
8274,Región de Los Ríos,-40.123297,-72.23025,Pesca y Acuicultura
8275,Región de los Lagos,-41.7471015,-72.5699265,Pesca y Acuicultura
8276,Región de los Lagos,-41.921397,-72.430283,Pesca y Acuicultura
8277,Región de los Lagos,-41.92169,-72.436449,Pesca y Acuicultura
8278,Región de los Lagos,-41.7990905,-73.3971705,Pesca y Acuicultura
8279,Región de la Araucanía,-39.315986,-72.096992,Pesca y Acuicultura
8280,Región del Biobío,NA,NA,Pesca y Acuicultura
8281,Región de Aysén del General Carlos Ibañez del Campo,NA,NA,Pesca y Acuicultura
8282,Región de los Lagos,-41.503293,-73.018586,Pesca y Acuicultura
8283,Región de los Lagos,-41.50933229,-73.02733917,Pesca y Acuicultura
8284,Región de Los Ríos,-40.549848,-72.615528,Pesca y Acuicultura
8285,Región de la Araucanía,-38.740967,-72.246229,Pesca y Acuicultura
8286,Región de la Araucanía,-39.072528,-72.463333,Pesca y Acuicultura
8287,Región de la Araucanía,-38.580301,-72.101252,Pesca y Acuicultura
8288,Región de la Araucanía,-38.859732,-71.87618,Pesca y Acuicultura
8289,Región del Biobío,-37.709238,-71.820881,Pesca y Acuicultura
8290,NA,NA,NA,NA
8291,Región de la Araucanía,NA,NA,Pesca y Acuicultura
8292,Región de la Araucanía,-39.380457,-71.686494,Pesca y Acuicultura
8293,Región de Los Ríos,-40.38997793,-72.54163569,Pesca y Acuicultura
8294,Región de los Lagos,-41.778794,-73.525598,Pesca y Acuicultura
8295,Región de los Lagos,-41.787062,-73.49365,Pesca y Acuicultura
8296,Región de los Lagos,-41.44112533,-72.656491,Pesca y Acuicultura
8297,Región de los Lagos,-41.788996,-73.489995,Pesca y Acuicultura
8298,Región de los Lagos,-41.604645,-73.086599,Pesca y Acuicultura
8299,Región de Aysén del General Carlos Ibañez del Campo,-44.956791,-72.167147,Pesca y Acuicultura
8300,Región de los Lagos,-41.794025,-73.399791,Pesca y Acuicultura
8301,Región del Maule,-35.39569,-71.563536,Pesca y Acuicultura
8302,Región de los Lagos,NA,NA,Pesca y Acuicultura
8303,Región del Biobío,-37.748192,-71.830495,Pesca y Acuicultura
8304,Región de los Lagos,-42.5440755,-73.797749,Pesca y Acuicultura
8305,Región de la Araucanía,-38.84695364,-71.79128682,Pesca y Acuicultura
8306,Región de Aysén del General Carlos Ibañez del Campo,-44.136153,-72.458881,Pesca y Acuicultura
8307,Región de la Araucanía,-38.642842,-71.780118,Pesca y Acuicultura
8308,Región del Maule,-35.64894,-71.2794095,Pesca y Acuicultura
8309,Región de los Lagos,-40.7550145,-72.9754555,Pesca y Acuicultura
8310,Región de la Araucanía,-38.84258,-71.820378,Pesca y Acuicultura
8311,Región de la Araucanía,-38.842717,-71.820303,Pesca y Acuicultura
8312,Región de la Araucanía,-38.542557,-71.836698,Pesca y Acuicultura
8313,Región del Biobío,-37.466815,-72.183343,Pesca y Acuicultura
8314,Región de Aysén del General Carlos Ibañez del Campo,-45.427375,-72.685426,Pesca y Acuicultura
8315,Región de la Araucanía,-39.271345,-71.878842,Pesca y Acuicultura
8316,Región de los Lagos,-40.787982,-72.853612,Pesca y Acuicultura
8317,Región de los Lagos,-41.135141,-72.595841,Pesca y Acuicultura
8318,Región de la Araucanía,-38.84544,-71.748442,Pesca y Acuicultura
8319,Región de la Araucanía,-38.835294,-71.723113,Pesca y Acuicultura
8320,Región de los Lagos,-41.371855,-72.966786,Equipamiento
8321,Región de Los Ríos,-40.095991,-72.151776,Pesca y Acuicultura
8322,Región de Ñuble,NA,NA,Pesca y Acuicultura
8323,Región de Los Ríos,-40.654866,-72.252508,Pesca y Acuicultura
8324,Región de los Lagos,-40.790089,-73.527367,Pesca y Acuicultura
8325,Región de los Lagos,-40.925534,-73.56041467,Pesca y Acuicultura
8326,Región de la Araucanía,-38.704115,-72.110245,Pesca y Acuicultura
8327,Región de Los Ríos,-40.31543,-72.438975,Pesca y Acuicultura
8328,Región de Los Ríos,-40.31549613,-72.58243266,Pesca y Acuicultura
8329,Región del Biobío,NA,NA,Pesca y Acuicultura
8330,NA,NA,NA,NA
8331,Región de la Araucanía,-39.313203,-72.066503,Pesca y Acuicultura
8332,Región de los Lagos,-41.928333,-72.475639,Pesca y Acuicultura
8333,Región de los Lagos,-41.288299,-72.472174,Pesca y Acuicultura
8334,Región de los Lagos,-41.089739,-72.620232,Pesca y Acuicultura
8335,Región de los Lagos,-40.69376389,-73.09355556,Pesca y Acuicultura
8336,Región de la Araucanía,-38.961675,-72.033445,Pesca y Acuicultura
8337,Región de los Lagos,-40.80566597,-72.73181399,Pesca y Acuicultura
8338,Región de los Lagos,-40.814347,-72.766795,Pesca y Acuicultura
8339,Región de Magallanes y la Antártica Chilena,-53.2289,-70.937203,Pesca y Acuicultura
8340,Región de la Araucanía,NA,NA,NA
8341,NA,NA,NA,NA
8342,Región de la Araucanía,-38.72606,-72.050421,Pesca y Acuicultura
8343,Región de la Araucanía,-39.322201,-72.070348,Pesca y Acuicultura
8344,Región de la Araucanía,NA,NA,Pesca y Acuicultura
8345,Región de Magallanes y la Antártica Chilena,-53.0236,-70.8308,Pesca y Acuicultura
8346,Región de Magallanes y la Antártica Chilena,-53.001098,-69.994222,Pesca y Acuicultura
8347,Región de la Araucanía,-39.041611,-72.213389,Pesca y Acuicultura
8348,Región de la Araucanía,-38.4801438,-71.5778287,Pesca y Acuicultura
8349,Región de los Lagos,-41.602409,-72.673468,Pesca y Acuicultura
8350,Región de los Lagos,-41.262603,-72.522272,Pesca y Acuicultura
8351,Región de los Lagos,-41.227075,-72.750822,Pesca y Acuicultura
8352,Región de Ñuble,NA,NA,Pesca y Acuicultura
8353,Región de Los Ríos,-39.636417,-72.564043,Pesca y Acuicultura
8354,Región de los Lagos,-41.429328,-72.81945,Pesca y Acuicultura
8355,Región de los Lagos,-41.927167,-72.47425,Pesca y Acuicultura
8356,Región de Los Ríos,-40.276245,-72.5715,Pesca y Acuicultura
8357,Región de Los Ríos,-40.645618,-72.248075,Pesca y Acuicultura
8358,Región de la Araucanía,-38.8415,-71.7301,Pesca y Acuicultura
8359,Región de los Lagos,-40.303887,-73.593259,Pesca y Acuicultura
8360,Región de los Lagos,-40.916667,-73.383333,Pesca y Acuicultura
8361,Región de la Araucanía,-39.254806,-72.273409,Pesca y Acuicultura
8362,Región de Los Ríos,-40.434809,-72.091314,Pesca y Acuicultura
8363,Región de Los Ríos,-39.706218,-72.207056,Pesca y Acuicultura
8364,Región de los Lagos,-41.67147926,-73.06178767,Pesca y Acuicultura
8365,Región de los Lagos,-40.724,-72.4339,Pesca y Acuicultura
8366,Región de Los Ríos,-39.722527,-71.762654,Pesca y Acuicultura
8367,Región de la Araucanía,-39.359758,-71.779897,Pesca y Acuicultura
8368,Región de los Lagos,-41.566998,-73.070483,Pesca y Acuicultura
8369,Región de los Lagos,-40.7048195,-72.3152315,Pesca y Acuicultura
8370,Región de Los Ríos,-39.92273066,-72.66964772,Pesca y Acuicultura
8371,Región de los Lagos,-41.999197,-72.594204,Pesca y Acuicultura
8372,Región de los Lagos,-41.999167,-72.594159,Pesca y Acuicultura
8373,Región de Los Ríos,-40.412342,-72.949345,Pesca y Acuicultura
8374,Región del Biobío,-37.903967,-71.582275,Pesca y Acuicultura
8375,Región de la Araucanía,-39.079777,-72.484838,Pesca y Acuicultura
8376,Región del Biobío,-37.283788,-71.756079,Pesca y Acuicultura
8377,Región de Los Ríos,-39.92160583,-72.55813855,Pesca y Acuicultura
8378,Región de Los Ríos,-39.746796,-72.660534,Pesca y Acuicultura
8379,Región de los Lagos,-40.970833,-72.497022,Pesca y Acuicultura
8380,Región de Los Ríos,-39.59709,-72.22135,Pesca y Acuicultura
8381,Región de la Araucanía,-39.360945,-72.120241,Pesca y Acuicultura
8382,Región de la Araucanía,-39.254605,-71.871256,Pesca y Acuicultura
8383,Región de los Lagos,NA,NA,Pesca y Acuicultura
8384,Región de Los Ríos,-39.957572,-72.534126,Pesca y Acuicultura
8385,Región de Aysén del General Carlos Ibañez del Campo,-45.482627,-72.646823,Pesca y Acuicultura
